hanzi,pinyin,radical,english_consensus,zipf_cn,zipf_en,concreteness_en
戾,li4,63,do violence,-0.3282043767025387,,
房,fang2,63,house,2.731565520354078,,
所,suo3,63,actually,3.3312969418500424,,
扁,bian3,63,Polygonum aviculare,1.1362309719940724,,
扇,shan4,63,to fan,1.4515888207480816,,
扈,hu4,63,retinue,-0.5566837052179082,,
扉,fei1,63,door with only one leaf,0.6929849223673994,,
手,shou3,64,hand,3.2079406926330734,,
扎,zha1,64,penetrating (as of cold),1.7377825209436848,,
扑,pu1,64,rush on,1.3070965477641028,,
扒,ba1,64,climb,0.7095841841868611,,
打,da3,64,beat,3.228437969065468,,
扩,kuo4,64,enlarge,1.2479274730255283,,
扪,men2,64,lay hands on,0.2324629294671986,,
扫,sao3,64,broom,1.7759101095488987,,
扬,yang2,64,hurl,1.4798223519361355,,
扭,niu3,64,to turn,1.5103585232619856,,
扯,che3,64,pull,1.799489295626259,,
扰,rao3,64,disturb,2.0831857260399573,,
扳,ban1,64,climb up,1.0972705584933458,,
抓,zhua1,64,to grab,2.480344174537867,,
折,zhe2,64,tenth (in price),1.906289898440462,,
护,hu4,64,protect,2.5695476374945323,,
抨,peng1,64,attack,0.1806312911943302,,
抬,tai2,64,to lift,1.5043045360036975,,
抻,chen1,64,pull,-0.5914458114771202,,
抿,min3,64,purse up (lips),-0.524499021846507,,
拍,pai1,64,to clap,2.39300648770604,,
拓,tuo4,64,expand,0.6678294360798599,,
拔,ba2,64,pull up,1.513780427887575,,
拖,tuo1,64,dragging (brush stroke in painting),1.851947575166432,,
拙,zhuo1,64,awkward,0.696728863501274,,
拜,bai4,64,to pay respect,2.4973397558708754,,
拟,ni3,64,plan to,1.0987502685513937,,
拣,jian3,64,choose,0.6717956232974612,,
择,ze2,64,pick over,2.296265238342392,,
挖,wa1,64,to dig,1.6686255765079547,,
挛,luan2,64,twisted,0.5442167905229529,,
挡,dang3,64,arrange,1.639641309107703,,
挫,cuo4,64,be obstructed,0.9170839074941664,,
挽,wan3,64,draw,1.291742278145276,,
捂,wu3,64,resist,0.3116441755148234,,
捋,lv3,64,"strip (cow, leaves, branch)",-0.524499021846507,,
捎,shao1,64,bring or take (along),0.4996346578702124,,
捕,bu3,64,to catch,2.0625702075818246,,
捡,jian3,64,pick up,1.28745879099634,,
捧,peng3,64,hold or offer with both hands,0.7671235052956429,,
捻,nian3,64,twirl (in the fingers),-0.4665070748688202,,
掇,duo1,64,pick up,-0.4665070748688202,,
授,shou4,64,to teach,1.7911715000003643,,
掉,diao4,64,to drop,2.706314699622013,,
掌,zhang3,64,in charge of,1.9698543794456769,,
探,tan4,64,to explore,2.4130546897495564,,
掣,che4,64,pull,-0.0371586019451584,,
控,kong4,64,to accuse,2.40367728647669,,
措,cuo4,64,put in order,1.4019904190204917,,
掷,zhi4,64,toss,0.7558842038398302,,
掸,dan3,64,brush away,-0.255653709553927,,
掺,can4,64,to grasp,0.7623422333496608,,
揍,zou4,64,beat up,1.4365829121231235,,
描,miao2,64,depict,1.6800085507342095,,
握,wo4,64,shake hands,1.8335718610147,,
揶,ye2,64,gesticulate,-0.5566837052179082,,
搀,chan1,64,assist by the arm,0.1217646319735088,,
搁,ge1,64,to place,0.905714292681048,,
搏,bo2,64,fight,1.302038534741366,,
搧,shan1,64,to fan,-1.0685670661967823,,
搭,da1,64,build (scaffolding),2.0047846361901183,,
摁,en4,64,to press (with finger),0.0852477981477464,,
摄,she4,64,assist,2.050441244272414,,
摔,shuai1,64,throw on ground,1.6591774646393245,,
摘,zhai1,64,to borrow,1.204434205866955,,
摧,cui1,64,break,1.3250081370728048,,
摸,mo1,64,imitate,1.7669649747292164,,
撂,liao4,64,to leave (it),0.2931607698208103,,
撇,pie1,64,cast away,0.9170839074941664,,
撑,cheng1,64,support,1.498164962789437,,
撒,sa1,64,to scatter,2.180325342268748,,
撞,zhuang4,64,to hit,1.9557133098502972,,
撵,nian3,64,expel,0.1744709824895118,,
撼,han4,64,shake,0.9845113772866372,,
擂,lei2,64,beat (a drum),0.2431867948589717,,
操,cao1,64,to hold,2.1094741339431664,,
擞,sou3,64,shake,-0.8924758071411013,,
擦,ca1,64,to wipe,1.683481381622656,,
攀,pan1,64,climb up,0.7887654302344859,,
攒,zan3,64,collect,0.4847089799403168,,
收,shou1,66,to receive,2.6241036329595864,,
攸,you1,66,"distant, far",0.4012549497813804,,
改,gai3,66,to change,2.440500978820379,,
攻,gong1,66,to attack,1.9885282234158848,,
放,fang4,66,to release,2.99708732731818,,
政,zheng4,66,political,2.2424446827845057,,
故,gu4,66,happening,2.3876091114180222,,
效,xiao4,66,effect,2.090398194186628,,
敌,di2,66,enemy,1.8965169876709125,,
敏,min3,66,keen,1.7636223948717304,,
救,jiu4,66,to save,2.639492479822065,,
敖,ao2,66,ramble,0.114702777486022,,
教,jiao4,66,religion,2.6671914712469564,,
敛,lian3,66,arrange,0.3785909651454366,,
敝,bi4,66,my (polite),-0.4945357984690637,,
敞,chang3,66,spacious,1.121063591495373,,
敢,gan3,66,dare,2.3541868751045656,,
散,san4,66,adjourn,1.9537581838955205,,
敦,dun1,66,kind-hearted,1.598418652132878,,
敬,jing4,66,to respect,1.9141563214717627,,
数,shu4,66,frequently,2.498282721597616,,
敲,qiao1,66,extort,1.6383639714754192,,
整,zheng3,66,exactly,2.585151829142273,,
敷,fu1,66,announce,0.7185390268397875,,
文,wen2,67,language,2.48153893315081,,
斋,zhai1,67,a fast,0.2214675451657354,,
斌,bin1,67,ornamental,-0.255653709553927,,
斑,ban1,67,variegated,1.1469383120350358,,
斓,lan2,67,variegated,-0.6292343723665199,,
斗,dou4,68,fight,2.130639412964875,,
料,liao4,68,material,2.260169205458556,,
斜,xie2,68,slanting,0.9346779886163644,,
斟,zhen1,68,pour,0.1554477451760814,,
斡,wo4,68,to turn,-0.3695970618607638,,
斤,jin1,69,catty,0.8963993086343154,,
斥,chi4,69,blame,0.9557133098502972,,
斧,fu3,69,hatchet,0.8478868823531425,,
斩,zhan3,69,behead,0.6698170573153733,,
断,duan4,69,absolutely,2.2878412608421987,,
新,xin1,69,new,2.879564593037385,,
二,er4,7,two,2.555043985556399,,
于,yu2,7,in,2.9867061195438587,,
亏,kui1,7,deficiency,1.2821653855193471,,
云,yun2,7,cloud,1.5359289865742844,,
互,hu4,7,mutual,1.8524687807278228,,
五,wu3,7,five,2.4173671975749693,,
井,jing3,7,warn,1.376258133312965,,
亘,gen4,7,extend across,-0.1792653636904723,,
亚,ya4,7,Asia,2.5249682054807807,,
些,xie1,7,some,3.382920017334068,,
亟,ji2,7,repeatedly,-0.3282043767025387,,
方,fang1,70,square,3.051537771125528,,
旁,pang2,70,beside,1.9204375495017545,,
旅,lv3,70,trip,2.159255388918748,,
旋,xuan2,70,lathe,1.4816612868583114,,
旌,jing1,70,banner,-0.7675370705328014,,
旎,ni3,70,fluttering of flags,-1.0685670661967823,,
族,zu2,70,race,2.024767050766365,,
旖,yi3,70,fluttering of flag,-1.0685670661967823,,
旗,qi2,70,banner,1.373912702867666,,
既,ji4,71,already,1.9339229750465163,,
日,ri4,72,day,2.693942697444871,,
旦,dan4,72,dawn,1.892972671356786,,
旧,jiu4,72,old (opposite of new),1.8892795675113676,,
旨,zhi3,72,imperial decree,0.8880815130084206,,
早,zao3,72,early,2.7470106821274847,,
旬,xun2,72,ten days,-0.0078692258431708,,
旭,xu4,72,dawn,0.3587567201604645,,
旱,han4,72,drought,0.3862777938117276,,
时,shi2,72,o'clock,3.540522863055054,,
旷,kuang4,72,waste,0.5572596470889286,,
旺,wang4,72,prosperous,1.0266022852349723,,
旻,min2,72,heaven,-0.6706270575247449,,
昂,ang2,72,high,1.3723420158684352,,
昆,kun1,72,descendant,1.0552845747703032,,
昊,hao4,72,clear summer sky,0.1618818551814913,,
昌,chang1,72,prosperous,0.6948609273661547,,
明,ming2,72,clear,3.17291092793207,,
昏,hun1,72,muddle-headed,1.6023742145389928,,
昔,xi1,72,past,0.7655355895160111,,
昙,tan2,72,dark clouds,-0.5566837052179082,,
星,xing1,72,star,2.651054206143578,,
映,ying4,72,reflect,1.2983226234565977,,
春,chun1,72,spring (time),1.6432401628444084,,
昧,mei4,72,conceal,0.9080121524433272,,
昨,zuo2,72,yesterday,2.332100415165085,,
昭,zhao1,72,illustrious,0.6577525459139928,,
是,shi4,72,is,4.398336867365436,,
昱,yu4,72,bright light,-0.3484077627908257,,
昴,mao3,72,the Pleiades,-1.0685670661967823,,
昵,ni4,72,familiar,0.4816612868583114,,
昼,zhou4,72,daytime,0.1287134919288367,,
显,xian3,72,prominent,2.3698961689208518,,
晃,huang3,72,sway,1.3250081370728048,,
晋,jin4,72,name of a dynasty,1.2884143347963486,,
晒,shai4,72,to sun,1.1038899082038045,,
晓,xiao3,72,dawn,1.6076691505665288,,
晔,ye4,72,bright light,-0.6292343723665199,,
晕,yun1,72,dizzy,1.5590547847929308,,
晖,hui1,72,bright,-0.7675370705328014,,
晚,wan3,72,evening,3.0327675070233973,,
晟,cheng2,72,brightness of sun,-0.3695970618607638,,
晤,wu4,72,meet (socially),0.4966902772234311,,
晦,hui4,72,dark,0.2484510348513289,,
晨,chen2,72,morning,1.6644294619143465,,
普,pu3,72,general,2.272719040831846,,
景,jing3,72,bright,1.9050225572304744,,
晰,xi1,72,understanding,0.8963993086343154,,
晴,qing2,72,clear,0.7426727065565069,,
晶,jing1,72,crystal,1.238393796686411,,
晷,gui3,72,sundial,-0.7163845480854202,,
智,zhi4,72,wisdom,1.967762350140591,,
晾,liang4,72,to dry in the air,0.3161446767414998,,
暂,zan4,72,temporarily,1.7394750191181156,,
暄,xuan1,72,genial and warm,-0.1935058028050825,,
暇,xia2,72,leisure,0.4399626527745039,,
暑,shu3,72,heat,1.0060665521001215,,
暖,nuan3,72,warm,1.5546822242011178,,
暗,an4,72,to shut the door,2.043367210135899,,
暧,ai4,72,obscure,0.2484510348513289,,
暨,ji4,72,and,-0.5914458114771202,,
暮,mu4,72,evening,0.1867054389065234,,
暴,bao4,72,sudden,2.077250648295045,,
暸,liao2,72,"bright, clear",-0.9716570531887262,,
暹,xian1,72,Siam,0.0697356319694988,,
曙,shu3,72,dawn,0.1217646319735088,,
曝,pu4,72,to air,0.855712219865099,,
曦,xi1,72,light of day,-0.4153545524214389,,
曰,yue1,73,to speak,-0.2726870488527074,,
曲,qu1,73,tune,2.038727718309651,,
曳,ye4,73,drag,-0.1391481404824898,,
更,geng4,73,more,2.8783393983243264,,
曹,cao2,73,a company,0.7826912825222927,,
曼,man4,73,handsome,2.090624016783918,,
替,ti4,73,to substitute for,2.0897200210051614,,
月,yue4,74,moon,2.5514387850638416,,
有,you3,74,to have,4.056613993402259,,
朊,ruan3,74,protein,-0.9716570531887262,,
朋,peng2,74,friend,2.845815762784376,,
服,fu2,74,clothes,2.7146037375874696,,
朔,shuo4,74,beginning,0.2536522285371366,,
朕,zhen4,74,I,-0.0473777671268445,,
朗,lang3,74,clear,1.8018368390822448,,
望,wang4,74,hope,2.8951145348342338,,
朝,chao2,74,morning,1.8891599106758117,,
期,qi1,74,a period of time,2.5880820430450817,,
朦,meng2,74,deceive,0.114702777486022,,
札,zha2,75,short note,0.1217646319735088,,
朵,duo3,75,M for flowers,1.5920612867769517,,
朽,xiu3,75,rotten,0.689208424815143,,
杂,za2,75,mixed,2.1867054389065235,,
权,quan2,75,authority,2.3414927782797683,,
杆,gan1,75,stick,1.443316294782092,,
杈,cha1,75,branches of a tree,-0.6292343723665199,,
杉,shan1,75,fir,1.8073619187261445,,
杏,xing4,75,apricot,0.6658326763237845,,
材,cai2,75,material,1.7581554539722095,,
村,cun1,75,village,1.792817974245683,,
杖,zhang4,75,"cane, walking stick",0.9292560145489428,,
杠,gang1,75,carrying pole,0.617174672405481,,
杵,chu3,75,pestle,-0.1024253334577499,,
松,song1,75,loose,2.286069507369906,,
极,ji2,75,extremely,2.3859347943347147,,
林,lin2,75,woods,2.328981901446672,,
枚,mei2,75,M for small objects,1.2130343776288726,,
果,guo3,75,fruit,3.290656369478828,,
枢,shu1,75,hinge,0.3938309317021735,,
枣,zao3,75,jujube,-0.2726870488527074,,
枪,qiang1,75,rifle,2.666472638836938,,
枯,ku1,75,dried up,0.8221333315020926,,
枷,jia1,75,cangue,0.1618818551814913,,
枸,gou3,75,Citrus medica,-0.4665070748688202,,
柄,bing3,75,authority,1.058537732168025,,
柏,bai3,75,cypress,1.4574489551439704,,
柑,gan1,75,large tangerine,-0.0371586019451584,,
染,ran3,75,to catch (a disease),1.8444516175511776,,
柔,rou2,75,soft,1.5174573161901932,,
柜,gui4,75,Salix multinervis,1.624940042437734,,
柠,ning2,75,lemon,1.071312020204454,,
查,cha2,75,to research,2.822063503624797,,
柰,nai4,75,crab-apple,-0.7675370705328014,,
柿,shi4,75,persimmon,0.4564777408400626,,
标,biao1,75,the topmost branches of a tree,2.3103756324166547,,
栈,zhan4,75,warehouse,0.0617667022982235,,
栋,dong4,75,roof beam,1.3679931044249578,,
栓,shuan1,75,bottle stopper,0.7542545791063221,,
栗,li4,75,afraid,0.7917709403742111,,
样,yang4,75,manner,3.5373006893505505,,
栽,zai1,75,to force,0.8412563034541294,,
桁,heng2,75,pole plate,-0.7163845480854202,,
桂,gui4,75,Cinnamonum cassia,0.7095841841868611,,
桅,wei2,75,mast,0.114702777486022,,
桌,zhuo1,75,table,1.892022614687172,,
桎,zhi4,75,fetters,-0.8255290175104881,,
桥,qiao2,75,bridge,1.6067529171425097,,
桨,jiang3,75,oar,0.5054642015309363,,
桩,zhuang1,75,item,1.163157317131734,,
桶,tong3,75,pail,1.486224843545266,,
梏,gu4,75,braces (med.),-0.8924758071411013,,
梓,zi3,75,Catalpa kaempferi,-0.1935058028050825,,
梢,shao1,75,tip of branch,0.3205990181677499,,
梧,wu2,75,Sterculia platanifolia,-0.1792653636904723,,
梨,li2,75,pear,0.7639418465094537,,
梭,suo1,75,shuttle,1.0033149411093427,,
械,xie4,75,tools,1.296920918694117,,
梳,shu1,75,comb,0.9658608388286204,,
梵,fan4,75,Brahma,0.5572596470889286,,
检,jian3,75,to check,2.3067764233486896,,
棉,mian2,75,cotton,1.105347273604624,,
棒,bang4,75,a stick,2.6306200311114663,,
棠,tang2,75,cherry-apple,-0.8924758071411013,,
棱,leng2,75,corner,0.2101865347560463,,
椿,chun1,75,tree of heaven,0.0453762861100541,,
楔,xie1,75,to wedge,-0.2234690261825258,,
楞,leng2,75,corner,-0.4665070748688202,,
楣,mei2,75,lintel,-0.3088992215071521,,
楷,kai3,75,norm,0.0195690225037687,,
榛,zhen1,75,hazel tree,-0.2904158158131389,,
榜,bang3,75,a notice or announcement,1.1009604233565102,,
榨,zha4,75,salted vegetable,0.7149792160735672,,
榴,liu2,75,pomegranate,0.7826912825222927,,
槟,bin1,75,areca,1.2787629491201675,,
槲,hu2,75,oak,-0.1792653636904723,,
樟,zhang1,75,camphor,-0.5566837052179082,,
樱,ying1,75,cherry,0.855712219865099,,
橘,ju2,75,tangerine,0.9678621994298924,,
橙,cheng2,75,orange tree,1.0394903075870714,,
欠,qian4,76,deficient,1.8009579966604448,,
次,ci4,76,nth,3.09360887033338,,
欢,huan1,76,joyous,3.0914284957862512,,
欣,xin1,76,happy,1.601214549011754,,
欧,ou1,76,Europe,1.8948665723441172,,
欲,yu4,76,desire,1.7299109318672012,,
欺,qi1,76,take unfair advantage of,1.6544779254466624,,
款,kuan3,76,section,1.8717003252492292,,
歃,sha4,76,drink,-1.0685670661967823,,
歇,xie1,76,to rest,1.5117875949098092,,
歉,qian4,76,apologize,2.735009532281922,,
歌,ge1,76,song,2.471386775459614,,
止,zhi3,77,to stop,2.4976346526581303,,
正,zheng4,77,just (right),3.0868828447510546,,
此,ci3,77,this,2.7773058080674358,,
步,bu4,77,a step,2.3809113329905824,,
武,wu3,77,martial,2.1433540181117268,,
歧,qi2,77,divergent,1.169479036932013,,
歪,wai1,77,askew,1.095041497234269,,
歹,dai3,78,bad,0.7857389756042981,,
死,si3,78,to die,3.1821943817829057,,
歼,jian1,78,annihilate,0.1682220332125103,,
殃,yang1,78,calamity,0.3862777938117276,,
殄,tian3,78,exterminate,-1.0685670661967823,,
殆,dai4,78,dangerous,0.114702777486022,,
殇,shang1,78,die prematurely,-0.8924758071411013,,
殉,xun4,78,buried with dead,0.4564777408400626,,
殊,shu1,78,unique,1.567670010350649,,
残,can2,78,destroy,1.861999943704146,,
殒,yun3,78,perish,-0.524499021846507,,
殓,lian4,78,prepare body for coffin,-0.8255290175104881,,
殖,zhi2,78,grow,1.0487042294589817,,
殚,dan1,78,entirely,-1.0685670661967823,,
殡,bin4,78,a funeral,0.5748856102894048,,
殴,ou1,79,brawl,0.9215496998711218,,
殷,yin1,79,roll of thunder,0.1926958025957109,,
殿,dian4,79,palace hall,1.4667270538459878,,
毁,hui3,79,defame,2.1882107939038407,,
毅,yi4,79,perseverance,0.4816612868583114,,
亡,wang2,8,to die,2.113704890497403,,
亢,kang4,8,overbearing,0.1926958025957109,,
交,jiao1,8,to deliver,2.622049809660371,,
亦,yi4,8,also,0.8621273214677527,,
产,chan3,8,to reproduce,2.246563250986819,,
亨,heng1,8,prosperous,1.5291281197287296,,
亩,mu3,8,about 1,0.4877354345705046,,
享,xiang3,8,enjoy,2.068549574385985,,
京,jing1,8,capital,1.452897923417987,,
亭,ting2,8,pavilion,0.8122465260840087,,
亮,liang4,8,light,2.480344174537867,,
亲,qin1,8,parents-in-law of one's offspring,2.95777209109904,,
亵,xie4,8,licentious,0.8452467861869342,,
毋,wu2,80,no,0.4532245834423408,,
母,mu3,80,female,2.5212708769506773,,
每,mei3,80,each,2.781251444808759,,
毒,du2,80,poison,2.4105761817818303,,
比,bi3,81,associate with,3.044021179826229,,
毕,bi4,81,the whole of,1.9943907678877275,,
毖,bi4,81,careful,-0.9716570531887262,,
毗,pi2,81,adjoin,-0.3918734565719161,,
毙,bi4,81,die violently,1.2280981240647486,,
毛,mao2,82,hair,2.1414168404054816,,
毡,zhan1,82,felt,0.0697356319694988,,
毫,hao2,82,hair,2.0092548845881173,,
毯,tan3,82,blanket,1.3983005541573268,,
氏,shi4,83,clan name,1.2802244013638011,,
民,min2,83,the people,2.3056311917323,,
氓,mang2,83,people,1.1422862991181106,,
气,qi4,84,gas,2.7816808320433597,,
氖,nai3,84,neon,-0.6706270575247449,,
氙,xian1,84,xenon,-0.7163845480854202,,
氚,chuan1,84,tritium,-0.7675370705328014,,
氛,fen1,84,miasma,1.1991911504545831,,
氟,fu2,84,fluorine,0.2324629294671986,,
氡,dong1,84,radon,-0.7163845480854202,,
氢,qing1,84,hydrogen,0.6717956232974612,,
氦,hai4,84,helium,-0.0473777671268445,,
氧,yang3,84,oxygen,1.3839859970321429,,
氨,an1,84,ammonia,0.5083498897684244,,
氩,ya4,84,argonium,-0.440178136146471,,
氪,ke4,84,krypton,0.6325689998957439,,
氮,dan4,84,nitrogen,0.4692520288764915,,
氯,lv4,84,chlorine,0.696728863501274,,
氰,qing2,84,cyanogen,0.2536522285371366,,
永,yong3,85,forever,2.435087453046177,,
汐,xi1,85,night tides,0.0106141798508422,,
汛,xun4,85,high water,-1.0685670661967823,,
池,chi2,85,pond,1.70448762716748,,
污,wu1,85,dirt,1.4689372086511048,,
汰,tai4,85,to discard,1.7461798142981997,,
沆,hang4,85,a ferry,-0.0473777671268445,,
沈,shen3,85,sink,0.053648812076044,,
沏,qi1,85,to steep (tea),-0.3918734565719161,,
沛,pei4,85,copious,0.5025592108875291,,
沪,hu4,85,Shanghai,-0.7675370705328014,,
沫,mo4,85,foam,0.8122465260840087,,
油,you2,85,oil,2.3527488806148176,,
治,zhi4,85,to rule,2.406377269268605,,
泌,mi4,85,secrete,0.5623690528674088,,
泔,gan1,85,slop from rinsing rice,-0.4153545524214389,,
法,fa3,85,law,3.112919224745605,,
泛,fan4,85,float,0.9270681284007674,,
泞,ning4,85,muddy,-0.255653709553927,,
泡,pao4,85,to steep,1.7682316018958169,,
注,zhu4,85,annotate,2.5128990154969766,,
泪,lei4,85,tears,1.4324921960209689,,
泯,min3,85,obliterate,-0.3282043767025387,,
泱,yang1,85,"agitated (wind, cloud)",-0.8924758071411013,,
泻,xie4,85,to flow (out) swiftly,0.4816612868583114,,
泽,ze2,85,beneficence,1.568171505189172,,
泾,jing1,85,name of a river,-0.9716570531887262,,
洁,jie2,85,clean,1.6644294619143465,,
洪,hong2,85,flood,0.9854711444880868,,
洲,zhou1,85,continent,1.858418113241024,,
派,pai4,85,clique,2.433313427558276,,
流,liu2,85,to flow,2.4065954528863083,,
浏,liu2,85,clear,0.5388879570178859,,
浣,huan4,85,to wash,0.4365829121231234,,
浪,lang4,85,wave,2.168913835444224,,
浴,yu4,85,bath,1.6763124051742455,,
浸,jin4,85,immerse,0.933598995559725,,
涂,tu2,85,to smear,1.6269146102934149,,
涉,she4,85,involve,1.560332498223824,,
涌,yong3,85,bubble up,0.903404210202974,,
涛,tao1,85,big wave,0.3587567201604645,,
涝,lao4,85,flooded,-1.0685670661967823,,
涡,wo1,85,eddy,0.5025592108875291,,
涮,shuan4,85,rinse,0.204434205866955,,
液,ye4,85,liquid,1.7875573780455176,,
涵,han2,85,contain,0.5197046406455464,,
涸,he2,85,to dry,-0.1143245567574577,,
淀,dian4,85,sediment,0.0195690225037687,,
淋,lin2,85,diseases of the bladder,1.423144723973985,,
淘,tao2,85,cleanse,1.8067836303825064,,
淫,yin2,85,excessive,1.257768794731969,,
深,shen1,85,deep,2.246930963300691,,
淳,chun2,85,genuine,0.3938309317021735,,
混,hun4,85,to mix,2.47649251849722,,
渊,yuan1,85,abyss,0.6411268035310094,,
渐,jian4,85,gradual,1.4041893831204295,,
渚,zhu3,85,islet,-0.1391481404824898,,
渝,yu2,85,Chongqing,0.1422862991181106,,
湄,mei2,85,brink,-0.7675370705328014,,
湿,shi1,85,moist,1.4369220722199414,,
溢,yi4,85,overflow,0.7991949584534179,,
滞,zhi4,85,sluggish,0.6432401628444084,,
满,man3,85,Manchurian,2.3886712348833266,,
滤,lv4,85,to strain,0.7734177383933313,,
滥,lan4,85,excessive,1.0697356319694988,,
滩,tan1,85,beach,1.6000517786199615,,
漆,qi1,85,paint,1.1962507568127538,,
漉,lu4,85,strain liquids,0.1618818551814913,,
演,yan3,85,to develop,2.6980874015438827,,
漫,man4,85,free,1.8443189477832596,,
漾,yang4,85,overflow,-0.2082290596257889,,
潇,xiao1,85,river name,0.2884143347963486,,
潜,qian2,85,hidden,1.742504992910127,,
潮,chao2,85,tide,1.5010993961284862,,
澄,cheng2,85,settle (liquid),0.7149792160735672,,
澈,che4,85,clear (water),0.2214675451657354,,
澡,zao3,85,bath,1.5590547847929308,,
澳,ao4,85,Australia,1.099488237262357,,
激,ji1,85,to arouse,2.339545645762034,,
濡,ru2,85,dilatory,-0.4945357984690637,,
火,huo3,86,fire,2.596051407939824,,
灭,mie4,86,extinguish,1.879111673740154,,
灯,deng1,86,lamp,1.9741068699224475,,
灰,hui1,86,gray,1.659786715824446,,
灵,ling2,86,alert,2.257358889574684,,
灶,zao4,86,kitchen stove,0.1867054389065234,,
灸,jiu3,86,cauterize,0.2484510348513289,,
灼,zhuo2,86,brilliant,0.5442167905229529,,
灾,zai1,86,disaster,1.601214549011754,,
灿,can4,86,glorious,0.6948609273661547,,
炉,lu2,86,stove,1.3743044886244151,,
炊,chui1,86,dress food,-0.2392632933657576,,
炎,yan2,86,flame,1.2458268910251802,,
炒,chao3,86,saute,1.5618608088282413,,
炔,gui4,86,alkyne,-0.7675370705328014,,
炕,kang4,86,kang (a heatable brick bed),-1.0685670661967823,,
炖,dun4,86,stew,0.696728863501274,,
炙,zhi4,86,broil,0.2270000337656964,,
炫,xuan4,86,to boast,1.0544674635567242,,
炬,ju4,86,torch,0.9816192834785782,,
炭,tan4,86,carbon,0.7022849454453616,,
炮,pao4,86,gun,1.4182175052022592,,
炯,jiong3,86,bright,0.2484510348513289,,
炳,bing3,86,bright,0.5112165304200276,,
炷,zhu4,86,candlewick,-1.0685670661967823,,
炸,zha4,86,explode,2.2262297152124595,,
炼,lian4,86,refine,1.2394634880693232,,
炽,chi4,86,flame,0.0369431185731913,,
烁,shuo4,86,bright,0.5083498897684244,,
烂,lan4,86,overcooked,1.924207298058573,,
烃,ting1,86,hydrocarbon,-0.5566837052179082,,
烈,lie4,86,ardent,1.7935643131162546,,
烊,yang2,86,molten,0.4847089799403168,,
烘,hong1,86,bake,0.8425905425431941,,
烙,lao4,86,bake,0.3975588042214166,,
烛,zhu2,86,candle,1.1528471716455562,,
烟,yan1,86,cigarette,2.0516777293495827,,
烤,kao3,86,to roast,1.741497348648572,,
烦,fan2,86,feel vexed,2.424263139481906,,
烧,shao1,86,to burn,2.044707626267568,,
烩,hui4,86,cooked in soy and vinegar,0.2787629491201678,,
烫,tang4,86,to scald,1.224795488514663,,
烬,jin4,86,ashes,0.4660935096316617,,
烯,xi1,86,alkene,0.1867054389065234,,
烷,wan2,86,alkane,0.4660935096316617,,
烹,peng1,86,cuisine,0.8079394380690984,,
烽,feng1,86,beacon fire,-0.3282043767025387,,
焉,yan1,86,where,0.5520894136228383,,
焊,han4,86,to solder,0.5623690528674088,,
焕,huan4,86,brilliant,0.9421567991949904,,
焖,men4,86,cook in a covered vessel,-0.255653709553927,,
焙,bei4,86,to dry over a fire,-0.1024253334577499,,
焚,fen2,86,burn,0.8093798854324056,,
焦,jiao1,86,burnt,1.4999280009964635,,
焰,yan4,86,flame,1.086009050721103,,
然,ran2,86,correct,3.290860480887584,,
煌,huang2,86,brilliant,0.5918240322056845,,
煎,jian1,86,pan-fry,1.2431867948589717,,
煞,sha1,86,baleful,0.6149302514830287,,
煤,mei2,86,coal,0.9930738678649031,,
照,zhao4,86,according to,2.714138409242883,,
煮,zhu3,86,to cook,1.243716099594696,,
煲,bao1,86,pot or saucepan,-0.1265590131744693,,
煽,shan1,86,fan into a flame,0.608126543428084,,
熊,xiong2,86,bear,1.6922322454339351,,
熏,xun1,86,to smoke,1.0783358037314164,,
熔,rong2,86,to smelt,0.746013449813536,,
熙,xi1,86,prosperous,1.0115180188490869,,
熟,shu2,86,familiar,1.9798747373536216,,
熠,yi4,86,to glow,0.0928009360381923,,
熨,yun4,86,an iron,0.4996346578702124,,
熬,ao2,86,endure,1.3354108974725722,,
熵,shang1,86,entropy,-0.8924758071411013,,
燃,ran2,86,burn,1.5646488191623074,,
燎,liao2,86,singe,-0.3918734565719161,,
燕,yan4,86,swallow (a type of bird),0.8207346363095277,,
燥,zao4,86,dry,0.7842178024837653,,
燧,sui4,86,fire,-0.4665070748688202,,
爆,bao4,86,to crack,2.078490604831577,,
蒸,zheng1,86,to steam,1.0625702075818244,,
爪,zhao3,87,claw,1.0798813373266012,,
爬,pa2,87,crawl,1.6702134922875864,,
爱,ai4,87,to love,3.143993391774361,,
爵,jue2,87,nobility,1.759125222477663,,
父,fu4,88,father,2.6730768742584665,,
爷,ye2,88,grandpa,1.978805165716872,,
爸,ba4,88,father,3.0538536196638546,,
爹,die1,88,dad,1.4019904190204917,,
爽,shuang3,89,invigorating,1.7386295945141648,,
什,shen2,9,tenth (used in fractions),3.8167715337413934,,
仅,jin3,9,barely,2.2284818006686544,,
仆,pu1,9,servant,1.2399973473644563,,
仇,chou2,9,hatred,1.6484790017850313,,
今,jin1,9,today,2.9823537707386203,,
介,jie4,9,introduce,2.2156380015050114,,
仍,reng2,9,still,2.038388359447372,,
从,cong2,9,second cousin,3.173159917881073,,
仑,lun2,9,Koulkun mountains,0.9442701585083896,,
仕,shi4,9,an official,0.1287134919288367,,
以,yi3,9,to use,3.595388143759129,,
仨,sa1,9,three (of),0.1806312911943302,,
仰,yang3,9,look up,1.6090398865237103,,
